Observer,Sample_spp,code,SiteLong,SiteShort,SiteCode,Sample_ID,Sampling_date,day,mo,yr,DOY,Season,SeasonCode,Yryly_Temp_old,Species,SppCode,Body_Length,Head_Width,density_per_m2,Body_Width,Height,Length of 1st Antennae,Adult?,has citellum?,b,a,log10(a),unit,equation,dry_mass_mg,Yryly_Temp
David,O3_7_6_2018_BR,O3_2018_6_7,KiO3/O3/Rothenbergen,O3,3,grob,7/6/2018,7,6,2018,158,late,2,11.63243278,Baetis rhodani,BR,6.71,1.1,57.90476,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.262127167,11.24166667
David,O3_7_6_2018_BR,O3_2018_6_7,KiO3/O3/Rothenbergen,O3,3,grob,7/6/2018,7,6,2018,158,late,2,11.63243278,Baetis rhodani,BR,5.91,0.9,57.90476,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.876173023,11.24166667
David,O3_7_6_2018_BR,O3_2018_6_7,KiO3/O3/Rothenbergen,O3,3,grob,7/6/2018,7,6,2018,158,late,2,11.63243278,Baetis rhodani,BR,5.28,0.74,57.90476,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.633648479,11.24166667
David,O3_7_6_2018_BR,O3_2018_6_7,KiO3/O3/Rothenbergen,O3,3,grob,7/6/2018,7,6,2018,158,late,2,11.63243278,Baetis rhodani,BR,7.62,1.14,57.90476,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.819266876,11.24166667
David,O3_7_6_2018_BR,O3_2018_6_7,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,7/6/2018,7,6,2018,158,late,2,11.63243278,Baetis rhodani,BR,5.21,0.98,57.90476,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.609795653,11.24166667
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,8.49,1.34,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.482478404,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,7.09,1.19,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.478712676,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,5.6,1.1,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.750440816,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,5.76,1.05,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.813749078,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,6.96,1.19,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.402094977,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,4.82,0.78,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.487569022,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,6.99,1.22,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.419540377,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,7.01,1.23,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.431248918,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,4.14,0.8,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.314884911,10.7
David,O3_9_3_2018_BR,O3_2018_3_9,KiO3/O3/Rothenbergen,O3,3,grob,9/3/2018,9,3,2018,68,early,1,11.63718211,Baetis rhodani,BR,3.75,0.89,17.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.23692766,10.7
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,grob,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,6.5,0.89,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.151865498,11.16666667
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,grob,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,7.06,0.89,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.460795375,11.16666667
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,grob,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,5.41,0.74,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.679544664,11.16666667
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,grob,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,6.27,0.97,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.038532398,11.16666667
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,6.8,1.15,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.311411518,11.16666667
David,O3_2_6_2017_BR,O3_2017_6_2,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,2/6/2017,2,6,2017,153,late,2,10.87553422,Baetis rhodani,BR,4.4,0.69,33.14286,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.375147723,11.16666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,7.18,1.26,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.533322988,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,6.91,1.07,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.373331102,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,8,1.33,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.092471648,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,6.55,1.09,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.177523565,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,6.03,1.11,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.928299554,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,4.77,0.74,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.473168919,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,5.84,0.85,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.846667336,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,5.62,0.9,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.758172062,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,6.26,0.98,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.033777505,10.96666667
David,O3_28_3_2017_BR,O3_2017_3_28,KiO3/O3/Rothenbergen,O3,3,grob,28/03/2017,28,3,2017,87,early,1,10.64070401,Baetis rhodani,BR,5.73,0.77,18.28571,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.80162344,10.96666667
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,8.17,1.44,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.222871113,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,8.2,1.25,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.246418646,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,6.61,0.93,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.20880171,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,6.22,0.98,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.014899937,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,7.21,0.95,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.551814322,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,7.5,1.36,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.738108974,11.05
David,O3_17_3_2015_BR,O3_2015_3_17,KiO3/O3/Rothenbergen,O3,3,grob,17/03/2015,17,3,2015,76,early,1,10.40082664,Baetis rhodani,BR,3.98,0.74,7.435294,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.281151045,11.05
David,O3_12_6_2014_BR,O3_2014_6_12,KiO3/O3/Rothenbergen,O3,3,grob,12/6/2014,12,6,2014,163,late,2,10.81162656,Baetis rhodani,BR,6.05,0.9,10.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.93717905,11.625
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.87,1.37,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),5.051679728,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.65,1.33,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),4.76327869,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.98,1.23,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),5.200050933,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,8.72,1.09,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.680777463,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,8.11,1.06,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.176260229,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.84,1.29,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),5.011699881,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.72,1.27,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),4.853844707,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,10.53,1.42,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),4.610599903,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,9.01,1.46,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.945165088,11.225
David,O3_10_3_2014_BR,O3_2014_3_10,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,10/3/2014,10,3,2014,69,early,1,11.02946866,Baetis rhodani,BR,8.82,1.38,20.57143,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.770116613,11.225
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,6.68,1.07,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.24597176,9.941666667
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,6.02,0.92,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.92388046,9.941666667
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,4.95,0.98,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.526339322,9.941666667
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,6.33,0.82,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.067361506,9.941666667
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,5.65,0.78,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.76986603,9.941666667
David,O3_1_7_2013_BR,O3_2013_7_1,KiO3/O3/Rothenbergen,O3,3,grob,1/7/2013,1,7,2013,182,late,2,10.45683623,Baetis rhodani,BR,5.09,0.77,7.2,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.570281777,9.941666667
David,O3_25_4_2013_BR,O3_2013_4_25,KiO3/O3/Rothenbergen,O3,3,grob,25/04/2013,25,4,2013,115,early,1,10.88388592,Baetis rhodani,BR,5.71,0.86,1.6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.793605522,9.975
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,grob,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,7.1,1.01,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.484716798,10.925
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,grob,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,6.08,1.03,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.950601861,10.925
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,grob,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,10.37,1.35,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),4.412043587,10.925
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,grob,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,6.26,1.02,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.033777505,10.925
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,8.6,1.32,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.576077456,10.925
David,O3_21_3_2012_BR,O3_2012_3_21,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,21/03/2012,21,3,2012,81,early,1,NA,Baetis rhodani,BR,5.22,0.98,30.4,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.613166707,10.925
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,6.49,1.06,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.146778053,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,8.1,1.32,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.168554288,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,6.94,1.2,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.390542757,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,7.66,1.27,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.846858329,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,5.09,0.97,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.570281777,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,8.71,1.3,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.67194839,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,8.46,1.28,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.457342338,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,6.46,0.96,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.1316037,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,7.6,1.24,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.805572566,10.075
David,O3_20_4_2011_BR,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Baetis rhodani,BR,7.14,1.19,8,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.508892252,10.075
David,O3_26_6_2010_BR,O3_2010_6_26,KiO3/O3/Rothenbergen,O3,3,grob,26/06/2010,26,6,2010,177,late,2,NA,Baetis rhodani,BR,6.27,0.96,NA,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.038532398,10.125
David,O3_26_6_2010_BR,O3_2010_6_26,KiO3/O3/Rothenbergen,O3,3,grob,26/06/2010,26,6,2010,177,late,2,NA,Baetis rhodani,BR,4.52,0.7,NA,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.40532078,10.125
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,11.6,1.41,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),6.089653592,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,9.32,1.38,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),3.245985815,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,6.61,0.99,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.20880171,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,7.53,1.28,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.758172271,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,6.42,1.09,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.11157578,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,6.43,1.01,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.116560903,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,7.74,1.18,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.90285691,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,7.23,1.09,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.564222305,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,7.24,1.19,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.570450483,10.26666667
David,O3_26_4_2010_BR,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Baetis rhodani,BR,4.02,0.71,6,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),0.289351523,10.26666667
David,O3_23_6_2009_BR,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Baetis rhodani,BR,7.52,1.23,20,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.751467816,10.08333333
David,O3_23_6_2009_BR,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Baetis rhodani,BR,NA,1.33,20,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),NA,10.08333333
David,O3_23_6_2009_BR,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Baetis rhodani,BR,7.17,1.21,20,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.527191303,10.08333333
David,O3_23_6_2009_BR,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,Einzelexemplar,23/06/2009,23,6,2009,174,late,2,NA,Baetis rhodani,BR,6.81,1.09,20,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.316963736,10.08333333
David,O3_9_4_2009_BR,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Baetis rhodani,BR,10.91,1.33,9.142857,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),5.105308936,10.41666667
David,O3_9_4_2009_BR,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Baetis rhodani,BR,7.01,1.23,9.142857,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),1.431248918,10.41666667
David,O3_9_4_2009_BR,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Baetis rhodani,BR,8.08,1.27,9.142857,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),2.153195839,10.41666667
David,O3_9_4_2009_BR,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Baetis rhodani,BR,10.88,1.45,9.142857,NA,NA,NA,NA,NA,2.875,0.0053,NA,mg,DM = a(L^b),5.065052413,10.41666667
