sample,site,yr,mo,day,DOY,taxa,ID_Art,Abundance_per_m2,spp_cm,spp_mm,b,a,log10(a),unit,dry_mass_original,dry_mass_mg,Yryly_Temp_old,Yryly_Temp
Bieb_2014_3_11,Bieb,2014,3,11,70,Ephemera danica,5124,26.4,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,NA,10.54166667
Bieb_2014_3_11,Bieb,2014,3,11,70,Limnius sp.,18419,120.8,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,10.54166667
Bieb_2015_3_25,Bieb,2015,3,25,84,Rhithrogena semicolorata-Gr.,6745,61.71429,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,10.35
Bieb_2016_4_11,Bieb,2016,4,11,102,Limnius sp.,18419,123.4286,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,10.6375945,10.625
Bieb_2007_3_22,Bieb,2007,3,22,81,Isoperla sp.,5673,62.4,1.3125,13.125,2.742,0.0196,NA,mg,22.80785194,22.80785194,NA,11.44166667
Bieb_2013_3_19,Bieb,2013,3,19,78,Isoperla sp.,5673,62.4,1.3125,13.125,2.742,0.0196,NA,mg,22.80785194,22.80785194,NA,9.191666667
Bieb_2014_6_17,Bieb,2014,6,17,168,Limnius sp.,18419,125.4,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,10.9
Bieb_2002_6_12,Bieb,2002,6,12,163,Rhyacophila nubila,6772,44,1.875,18.75,2.48,0.0099,NA,mg,14.2127576,14.2127576,NA,10
Bieb_2008_6_23,Bieb,2008,6,23,175,Serratella ignita,5131,110.4762,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,9.741666667
Bieb_2003_7_14,Bieb,2003,7,14,195,Serratella ignita,5131,111.2,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10.20833333
Bieb_2004_7_9,Bieb,2004,7,9,191,Stylodrilus heringianus,6935,24,3.5,35,1.54,0.005888437,-2.23,mg,1.405609838,1.405609838,NA,9.833333333
Bieb_2016_4_11,Bieb,2016,4,11,102,Gammarus pulex,5291,37.71429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.6375945,10.625
Bieb_2003_7_14,Bieb,2003,7,14,195,Anomalopterygella chauviniana,4327,91.2,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,10.20833333
Bieb_2008_4_24,Bieb,2008,4,24,115,Gammarus sp.,5293,38.47619,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.666666667
Bieb_2016_4_11,Bieb,2016,4,11,102,Eiseniella tetraedra,5075,14.51429,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,10.6375945,10.625
Bieb_2012_6_21,Bieb,2012,6,21,173,Gammarus fossarum,5288,39.27273,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.939641775,9.816666667
Bieb_2017_3_16,Bieb,2017,3,16,75,Ecdyonurus venosus-Gr.,5059,59.2,1.5,15,2.754,0.0108,NA,mg,18.72315717,18.72315717,9.507832251,10.10833333
Bieb_2012_3_19,Bieb,2012,3,19,79,Baetis rhodani,4415,94.77647,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.10923887,10.21666667
Bieb_2008_6_23,Bieb,2008,6,23,175,Limnius sp.,18419,135.619,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.741666667
Bieb_2007_3_22,Bieb,2007,3,22,81,Dicranota sp.,4955,24,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,11.44166667
Bieb_2009_4_8,Bieb,2009,4,8,98,Hydropsyche siltalai,5604,55.94558,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,9.7
Bieb_2004_4_5,Bieb,2004,4,5,96,Ecdyonurus venosus-Gr.,5059,61.6,1.5,15,2.754,0.0108,NA,mg,18.72315717,18.72315717,NA,10.68333333
Bieb_2003_3_11,Bieb,2003,3,11,70,Lepidostoma basale,5713,98.74286,0.9375,9.375,2.649,0.0079,NA,mg,2.967419884,2.967419884,NA,9.658333333
Bieb_2013_3_19,Bieb,2013,3,19,78,Limnephilidae Gen. sp.,5809,48,1.958333333,19.58333333,2.933,0.004,NA,mg,24.6129368,24.6129368,NA,9.191666667
Bieb_2014_6_17,Bieb,2014,6,17,168,Gammarus fossarum,5288,42,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.9
Bieb_2003_3_11,Bieb,2003,3,11,70,Hydropsyche siltalai,5604,57.6,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,9.658333333
Bieb_2013_3_19,Bieb,2013,3,19,78,Limnius sp.,18419,152,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.191666667
Bieb_2013_3_19,Bieb,2013,3,19,78,Anomalopterygella chauviniana,4327,108,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,9.191666667
Bieb_2014_6_17,Bieb,2014,6,17,168,Leuctra sp.,5790,108,0.9375,9.375,2.719,0.0028,NA,mg,1.230121281,1.230121281,NA,10.9
Bieb_2017_3_16,Bieb,2017,3,16,75,Halesus digitatus/radiatus/tesselatus,13125,34.4,3,30,2.933,0.004,NA,mg,85.99171914,85.99171914,9.507832251,10.10833333
Bieb_2004_4_5,Bieb,2004,4,5,96,Silo pallipes,6834,110.4,0.9375,9.375,2.839,0.0056,NA,mg,3.218210746,3.218210746,NA,10.68333333
Bieb_2001_4_26,Bieb,2001,4,26,116,Limnius sp.,18419,158.4,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.933333333
Bieb_2002_6_12,Bieb,2002,6,12,163,Serratella ignita,5131,142.4,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10
Bieb_2009_4_8,Bieb,2009,4,8,98,Limnius sp.,18419,163.3741,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.7
Bieb_2003_3_11,Bieb,2003,3,11,70,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.658333333
Bieb_2006_4_10,Bieb,2006,4,10,100,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.175
Bieb_2014_6_17,Bieb,2014,6,17,168,Gammarus pulex,5291,48,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.9
Bieb_2015_3_25,Bieb,2015,3,25,84,Ecdyonurus venosus-Gr.,5059,72,1.5,15,2.754,0.0108,NA,mg,18.72315717,18.72315717,NA,10.35
Bieb_2017_3_16,Bieb,2017,3,16,75,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,9.507832251,10.10833333
Bieb_2018_3_7,Bieb,2018,3,7,66,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.46529746,9.916666667
Bieb_2004_7_9,Bieb,2004,7,9,191,Leuctra sp.,5790,120,0.9375,9.375,2.719,0.0028,NA,mg,1.230121281,1.230121281,NA,9.833333333
Bieb_2018_6_15,Bieb,2018,6,15,166,Limnius sp.,18419,171.4667,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,10.61800637,10.49166667
Bieb_2011_7_25,Bieb,2011,7,25,206,Gammarus sp.,5293,50.02105,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.316666667
Bieb_2004_7_9,Bieb,2004,7,9,191,Anomalopterygella chauviniana,4327,120.8,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,9.833333333
Bieb_2004_4_5,Bieb,2004,4,5,96,Limnius sp.,18419,172.8,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,10.68333333
Bieb_2016_4_11,Bieb,2016,4,11,102,Ephemera danica,5124,38.51429,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,10.6375945,10.625
Bieb_2008_6_23,Bieb,2008,6,23,175,Rhyacophila nubila,6772,61.71429,1.875,18.75,2.48,0.0099,NA,mg,14.2127576,14.2127576,NA,9.741666667
Bieb_2018_6_15,Bieb,2018,6,15,166,Baetis sp.,4419,125.3333,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.61800637,10.49166667
Bieb_2001_4_26,Bieb,2001,4,26,116,Rhithrogena sp.,6747,90.4,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,9.933333333
Bieb_2003_7_14,Bieb,2003,7,14,195,Limnius sp.,18419,182.4,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,10.20833333
Bieb_2017_3_16,Bieb,2017,3,16,75,Rhithrogena sp.,6747,91.2,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,9.507832251,10.10833333
Bieb_2009_6_23,Bieb,2009,6,23,174,Serratella ignita,5131,162.4,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,9.366666667
Bieb_2006_4_10,Bieb,2006,4,10,100,Limnephilidae Gen. sp.,5809,62.4,1.958333333,19.58333333,2.933,0.004,NA,mg,24.6129368,24.6129368,NA,9.175
Bieb_2018_6_15,Bieb,2018,6,15,166,Dicranota sp.,4955,32.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.61800637,10.49166667
Bieb_2001_4_26,Bieb,2001,4,26,116,Rhithrogena semicolorata-Gr.,6745,94.4,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,9.933333333
Bieb_2015_3_25,Bieb,2015,3,25,84,Baetis rhodani,4415,132.2286,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.35
Bieb_2004_4_5,Bieb,2004,4,5,96,Heptageniidae Gen. sp.,5458,86.4,1.453125,14.53125,2.754,0.0108,NA,mg,17.15560931,17.15560931,NA,10.68333333
Bieb_2001_8_30,Bieb,2001,8,30,242,Dicranota sp.,4955,33.6,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.14166667
Bieb_2018_3_7,Bieb,2018,3,7,66,Baetis rhodani,4415,134.4,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.46529746,9.916666667
Bieb_2006_4_10,Bieb,2006,4,10,100,Hydropsyche sp.,5605,76.8,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,9.175
Bieb_2017_3_16,Bieb,2017,3,16,75,Baetis sp.,4419,135.2,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,9.507832251,10.10833333
Bieb_2016_4_11,Bieb,2016,4,11,102,Anomalopterygella chauviniana,4327,135.3143,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,10.6375945,10.625
Bieb_2009_4_8,Bieb,2009,4,8,98,Anomalopterygella chauviniana,4327,137.4694,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,9.7
Bieb_2007_3_22,Bieb,2007,3,22,81,Baetis rhodani,4415,137.6,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,11.44166667
Bieb_2016_6_21,Bieb,2016,6,21,173,Dicranota sp.,4955,34.5,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.48123791,10.69166667
Bieb_2017_3_16,Bieb,2017,3,16,75,Gammarus fossarum,5288,57.6,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.507832251,10.10833333
Bieb_2018_3_7,Bieb,2018,3,7,66,Heptageniidae Gen. sp.,5458,91.2,1.453125,14.53125,2.754,0.0108,NA,mg,17.15560931,17.15560931,10.46529746,9.916666667
Bieb_2008_4_24,Bieb,2008,4,24,115,Limnius sp.,18419,204.9524,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.666666667
Bieb_2013_3_19,Bieb,2013,3,19,78,Heptageniidae Gen. sp.,5458,93.6,1.453125,14.53125,2.754,0.0108,NA,mg,17.15560931,17.15560931,NA,9.191666667
Bieb_2001_8_30,Bieb,2001,8,30,242,Limnius sp.,18419,208,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,10.14166667
Bieb_2001_4_26,Bieb,2001,4,26,116,Baetis rhodani,4415,146.4,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,9.933333333
Bieb_2001_4_26,Bieb,2001,4,26,116,Gammarus fossarum,5288,64,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.933333333
Bieb_2013_6_17,Bieb,2013,6,17,168,Anomalopterygella chauviniana,4327,153.8182,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,8.966666667
Bieb_2006_4_10,Bieb,2006,4,10,100,Baetis rhodani,4415,155.2,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,9.175
Bieb_2001_6_22,Bieb,2001,6,22,173,Dicranota sp.,4955,39.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.7
Bieb_2017_3_16,Bieb,2017,3,16,75,Anomalopterygella chauviniana,4327,159.2,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,9.507832251,10.10833333
Bieb_2017_3_16,Bieb,2017,3,16,75,Baetis rhodani,4415,159.2,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,9.507832251,10.10833333
Bieb_2001_6_22,Bieb,2001,6,22,173,Serratella ignita,5131,200.8,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,9.7
Bieb_2010_3_16,Bieb,2010,3,16,75,Anomalopterygella chauviniana,4327,160.7288,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,9.75
Bieb_2019_4_2,Bieb,2019,4,2,92,Gammarus pulex,5291,67.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.57369595,11.53333333
Bieb_2004_7_9,Bieb,2004,7,9,191,Serratella ignita,5131,208,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,9.833333333
Bieb_2007_7_12,Bieb,2007,7,12,193,Dicranota sp.,4955,41.6,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,11.54166667
Bieb_2013_6_17,Bieb,2013,6,17,168,Chaetopteryx villosa ssp.,21248,75.27273,2.1,21,2.933,0.004,NA,mg,30.20850152,30.20850152,NA,8.966666667
Bieb_2019_4_2,Bieb,2019,4,2,92,Ephemera danica,5124,52.8,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,10.57369595,11.53333333
Bieb_2019_7_5,Bieb,2019,7,5,186,Ephemera danica,5124,52.8,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,10.3264125,11.075
Bieb_2003_3_11,Bieb,2003,3,11,70,Baetis rhodani,4415,178.5143,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,9.658333333
Bieb_2013_6_17,Bieb,2013,6,17,168,Dicranota sp.,4955,44.72727,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,8.966666667
Bieb_2018_3_7,Bieb,2018,3,7,66,Limnephilidae Gen. sp.,5809,86.4,1.958333333,19.58333333,2.933,0.004,NA,mg,24.6129368,24.6129368,10.46529746,9.916666667
Bieb_2017_3_16,Bieb,2017,3,16,75,Ephemera danica,5124,58.4,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,9.507832251,10.10833333
Bieb_2014_3_11,Bieb,2014,3,11,70,Gammarus fossarum,5288,78,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.54166667
Bieb_2017_3_16,Bieb,2017,3,16,75,Eiseniella tetraedra,5075,29.6,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,9.507832251,10.10833333
Bieb_2017_3_16,Bieb,2017,3,16,75,Limnius sp.,18419,273.6,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,9.507832251,10.10833333
Bieb_2019_7_5,Bieb,2019,7,5,186,Limnius sp.,18419,283.2,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,10.3264125,11.075
Bieb_2016_4_11,Bieb,2016,4,11,102,Hydropsyche siltalai,5604,112.9143,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,10.6375945,10.625
Bieb_2009_6_23,Bieb,2009,6,23,174,Dicranota sp.,4955,49.74545,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.366666667
Bieb_2011_7_25,Bieb,2011,7,25,206,Dicranota sp.,4955,50.02105,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.316666667
Bieb_2004_7_9,Bieb,2004,7,9,191,Gammarus fossarum,5288,86.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.833333333
Bieb_2015_6_16,Bieb,2015,6,16,167,Gammarus pulex,5291,86.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.40237364,10.20833333
Bieb_2007_3_22,Bieb,2007,3,22,81,Hydropsyche siltalai,5604,120,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,11.44166667
Bieb_2017_3_16,Bieb,2017,3,16,75,Lumbricidae Gen. sp.,5900,33.6,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,9.507832251,10.10833333
Bieb_2019_4_2,Bieb,2019,4,2,92,Gammarus sp.,5293,94.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.57369595,11.53333333
Bieb_2014_3_11,Bieb,2014,3,11,70,Heptageniidae Gen. sp.,5458,150,1.453125,14.53125,2.754,0.0108,NA,mg,17.15560931,17.15560931,NA,10.54166667
Bieb_2014_3_11,Bieb,2014,3,11,70,Gammarus sp.,5293,99,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.54166667
Bieb_2007_3_22,Bieb,2007,3,22,81,Lepidostoma basale,5713,244.8,0.9375,9.375,2.649,0.0079,NA,mg,2.967419884,2.967419884,NA,11.44166667
Bieb_2001_6_22,Bieb,2001,6,22,173,Gammarus fossarum,5288,106.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.7
Bieb_2006_4_10,Bieb,2006,4,10,100,Rhithrogena semicolorata-Gr.,6745,182.4,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,9.175
Bieb_2016_4_11,Bieb,2016,4,11,102,Rhithrogena semicolorata-Gr.,6745,182.5143,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,10.6375945,10.625
Bieb_2002_6_12,Bieb,2002,6,12,163,Dicranota sp.,4955,64,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10
Bieb_2010_6_29,Bieb,2010,6,29,180,Dicranota sp.,4955,68,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.35
Bieb_2007_3_22,Bieb,2007,3,22,81,Rhithrogena semicolorata-Gr.,6745,196.8,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,11.44166667
Bieb_2003_3_11,Bieb,2003,3,11,70,Rhithrogena sp.,6747,197.4857,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,9.658333333
Bieb_2003_7_14,Bieb,2003,7,14,195,Leuctra sp.,5790,288,0.9375,9.375,2.719,0.0028,NA,mg,1.230121281,1.230121281,NA,10.20833333
Bieb_2019_7_5,Bieb,2019,7,5,186,Baetis sp.,4419,292.8,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.3264125,11.075
Bieb_2012_6_21,Bieb,2012,6,21,173,Gammarus sp.,5293,123.0545,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.939641775,9.816666667
Bieb_2006_4_10,Bieb,2006,4,10,100,Limnius sp.,18419,432,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.175
Bieb_2016_6_21,Bieb,2016,6,21,173,Gammarus pulex,5291,126,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.48123791,10.69166667
Bieb_2003_3_11,Bieb,2003,3,11,70,Limnephilidae Gen. sp.,5809,148.1143,1.958333333,19.58333333,2.933,0.004,NA,mg,24.6129368,24.6129368,NA,9.658333333
Bieb_2008_6_23,Bieb,2008,6,23,175,Dicranota sp.,4955,77.71429,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.741666667
Bieb_2019_4_2,Bieb,2019,4,2,92,Rhithrogena semicolorata-Gr.,6745,224,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,10.57369595,11.53333333
Bieb_2018_3_7,Bieb,2018,3,7,66,Baetis sp.,4419,327.2,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.46529746,9.916666667
Bieb_2015_3_25,Bieb,2015,3,25,84,Gammarus fossarum,5288,137.1429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.35
Bieb_2003_7_14,Bieb,2003,7,14,195,Dicranota sp.,4955,82.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.20833333
Bieb_2018_3_7,Bieb,2018,3,7,66,Rhithrogena sp.,6747,236,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,10.46529746,9.916666667
Bieb_2018_6_15,Bieb,2018,6,15,166,Gammarus pulex,5291,138.6667,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.61800637,10.49166667
Bieb_2006_4_10,Bieb,2006,4,10,100,Anomalopterygella chauviniana,4327,340.8,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,9.175
Bieb_2013_3_19,Bieb,2013,3,19,78,Rhithrogena sp.,6747,245.6,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,NA,9.191666667
Bieb_2004_4_5,Bieb,2004,4,5,96,Gammarus sp.,5293,148.8,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.68333333
Bieb_2007_3_22,Bieb,2007,3,22,81,Limnius sp.,18419,537.6,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,11.44166667
Bieb_2004_7_9,Bieb,2004,7,9,191,Limnius sp.,18419,548,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.833333333
Bieb_2019_7_5,Bieb,2019,7,5,186,Dicranota sp.,4955,96,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.3264125,11.075
Bieb_2006_7_13,Bieb,2006,7,13,194,Dicranota sp.,4955,98.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.516666667
Bieb_2018_3_7,Bieb,2018,3,7,66,Rhithrogena semicolorata-Gr.,6745,290.4,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,10.46529746,9.916666667
Bieb_2003_3_11,Bieb,2003,3,11,70,Limnius sp.,18419,617.1429,0.65625,6.5625,2.879,0.0074,NA,mg,1.66561369,1.66561369,NA,9.658333333
Bieb_2004_7_9,Bieb,2004,7,9,191,Dicranota sp.,4955,110.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.833333333
Bieb_2016_6_21,Bieb,2016,6,21,173,Gammarus sp.,5293,184.5,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.48123791,10.69166667
Bieb_2006_4_10,Bieb,2006,4,10,100,Gammarus fossarum,5288,187.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.175
Bieb_2007_3_22,Bieb,2007,3,22,81,Gammarus fossarum,5288,187.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,11.44166667
Bieb_2015_3_25,Bieb,2015,3,25,84,Gammarus pulex,5291,188.5714,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.35
Bieb_2017_3_16,Bieb,2017,3,16,75,Gammarus pulex,5291,206.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.507832251,10.10833333
Bieb_2004_4_5,Bieb,2004,4,5,96,Anomalopterygella chauviniana,4327,504.8,0.9375,9.375,2.933,0.004,NA,mg,2.836950414,2.836950414,NA,10.68333333
Bieb_2003_7_14,Bieb,2003,7,14,195,Gammarus fossarum,5288,211.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.20833333
Bieb_2006_4_10,Bieb,2006,4,10,100,Gammarus sp.,5293,216,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.175
Bieb_2017_6_12,Bieb,2017,6,12,163,Chaetopteryx villosa ssp.,21248,233.9429,2.1,21,2.933,0.004,NA,mg,30.20850152,30.20850152,9.597170391,10.28333333
Bieb_2017_3_16,Bieb,2017,3,16,75,Rhithrogena semicolorata-Gr.,6745,432.8,1.3125,13.125,2.754,0.0108,NA,mg,12.96191774,12.96191774,9.507832251,10.10833333
Bieb_2007_3_22,Bieb,2007,3,22,81,Gammarus sp.,5293,254.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,11.44166667
Bieb_2016_4_11,Bieb,2016,4,11,102,Gammarus sp.,5293,264,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.6375945,10.625
Bieb_2014_6_17,Bieb,2014,6,17,168,Gammarus sp.,5293,267,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.9
Bieb_2004_4_5,Bieb,2004,4,5,96,Gammarus fossarum,5288,273.6,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.68333333
Bieb_2017_6_12,Bieb,2017,6,12,163,Gammarus pulex,5291,281.1429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.597170391,10.28333333
Bieb_2003_3_11,Bieb,2003,3,11,70,Gammarus fossarum,5288,292.1143,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.658333333
Bieb_2018_3_7,Bieb,2018,3,7,66,Gammarus pulex,5291,312,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.46529746,9.916666667
Bieb_2003_7_14,Bieb,2003,7,14,195,Gammarus sp.,5293,332,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.20833333
Bieb_2001_8_30,Bieb,2001,8,30,242,Gammarus fossarum,5288,348.8,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.14166667
Bieb_2018_6_15,Bieb,2018,6,15,166,Gammarus sp.,5293,368,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.61800637,10.49166667
Bieb_2017_6_12,Bieb,2017,6,12,163,Gammarus sp.,5293,377.1429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,9.597170391,10.28333333
Bieb_2019_7_5,Bieb,2019,7,5,186,Gammarus pulex,5291,414.72,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.3264125,11.075
Bieb_2015_3_25,Bieb,2015,3,25,84,Gammarus sp.,5293,425.1429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.35
