Observer,Sample_spp,SiteLong,SiteShort,SiteCode,Sample_ID,Sampling_date,day,mo,yr,DOY,Season,SeasonCode,Species,SppCode,Body_Length,Head_Width,density_per_m2,Body_Width,Height,Length of 1st Antennae,Adult?,has citellum?
Laura,O3_17_3_2015_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,17/03/2015,17,3,2015,76,early,1,Ephemera danica,ED,21.06,1.71,4.423529,,,,,
Laura,O3_17_3_2015_ED,KiO3/O3/Rodenbauch,O3,3,Grob,17/03/2015,17,3,2015,76,early,1,Ephemera danica,ED,16.65,1.51,4.423529,,,,,
Laura,O3_17_3_2015_ED,KiO3/O3/Rodenbauch,O3,3,Grob,17/03/2015,17,3,2015,76,early,1,Ephemera danica,ED,11.14,0.91,4.423529,,,,,
Laura,O3_10_3_2014_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,41915,10,3,2014,69,early,1,Ephemera danica,ED,24.52,2.09,3.047619,,,,,
Laura,O3_10_3_2014_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,41915,10,3,2014,69,early,1,Ephemera danica,ED,16.73,1.5,3.047619,,,,,
Laura,O3_10_3_2014_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,41915,10,3,2014,69,early,1,Ephemera danica,ED,19.25,1.38,3.047619,,,,,
Laura,O3_10_3_2014_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,41915,10,3,2014,69,early,1,Ephemera danica,ED,15.08,1.26,3.047619,,,,,
Laura,O3_1_7_2013_ED,KiO3/O3/Rodenbauch,O3,3,Grob,41281,1,7,2013,182,late,2,Ephemera danica,ED,8.25,0.86,1.6,,,,,
Laura,O3_12_7_2012_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,41250,12,7,2012,194,late,2,Ephemera danica,ED,24.64,2.32,0.8,,,,,
Laura,O3_21_3_2012_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,21/03/2012,21,3,2012,81,early,1,Ephemera danica,ED,20.3,2.14,0.8,,,,,
Laura,O3_21_7_2011_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,21/07/2011,21,7,2011,202,late,2,Ephemera danica,ED,17.25,1.63,0.8,,,,,
Laura,O3_28_6_2010_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,28/06/2010,28,6,2010,179,late,2,Ephemera danica,ED,21.84,1.81,0.8,,,,,
Laura,O3_28_6_2010_ED,KiO3/O3/Rodenbauch,O3,3,Grob,28/06/2010,28,6,2010,179,late,2,Ephemera danica,ED,5.35,0.46,0.8,,,,,
Laura,O3_9_4_2009_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,40060,9,4,2009,99,early,1,Ephemera danica,ED,21.55,1.92,1.52381,,,,,
Laura,O3_9_4_2009_ED,KiO3/O3/Rodenbauch,O3,3,Grob,40060,9,4,2009,99,early,1,Ephemera danica,ED,16.28,1.62,1.52381,,,,,
Laura,O3_12_4_2007_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,39420,12,4,2007,102,early,1,Ephemera danica,ED,23.38,1.99,6.56,,,,,
Laura,O3_12_4_2007_ED,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Ephemera danica,ED,19.39,1.67,6.56,,,,,
Laura,O3_21_6_2006_ED,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Ephemera danica,ED,23.92,2,15.2,,,,,
Laura,O3_21_6_2006_ED,KiO3/O3/Rodenbauch,O3,3,Einzelexemplare,21/06/2006,21,6,2006,172,late,2,Ephemera danica,ED,20.64,1.93,15.2,,,,,
Laura,O3_21_6_2006_ED,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Ephemera danica,ED,23.01,1.78,15.2,,,,,
Laura,O3_22_3_2005_ED,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Ephemera danica,ED,8.48,0.74,0.8,,,,,
Lucie,Bieb_5_7_2019_ED,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,25.39,1.86,52.8,,,,,
Lucie,Bieb_5_7_2019_ED,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,20.02,1.65,52.8,,,,,
Lucie,Bieb_5_7_2019_ED,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,14.76,1.45,52.8,,,,,
Lucie,Bieb_5_7_2019_ED,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,11.44,1.31,52.8,,,,,
Lucie,Bieb_5_7_2019_ED,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,11.48,1.19,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,23.86,2.37,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,19.38,1.99,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,17.92,1.98,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,25.76,1.97,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,24.67,1.95,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,18.55,1.94,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,21.72,1.89,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,20.54,1.86,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,14.42,1.38,52.8,,,,,
Lucie,Bieb_2_4_2019_ED,Bieber,Bieb,2,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,11.58,1.35,52.8,,,,,
Laura,Bieb_15_6_2018_ED,Bieber,Bieb,2,Einzelexemplare,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,24.73,2.25,0.8,,,,,
Laura,Bieb_7_3_2018_ED,Bieber,Bieb,2,Einzelexemplare,43284,7,3,2018,66,early,1,Ephemera danica,ED,17.97,1.81,5.6,,,,,
Laura,Bieb_7_3_2018_ED,Bieber,Bieb,2,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,15.79,1.48,5.6,,,,,
Laura,Bieb_12_6_2017_ED,Bieber,Bieb,2,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,21.75,1.51,11.88571,,,,,
Laura,Bieb_12_6_2017_ED,Bieber,Bieb,2,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,15.53,1.38,11.88571,,,,,
Laura,Bieb_16_3_2017_ED,Bieber,Bieb,2,Einzelexemplare,16/03/2017,16,3,2017,75,early,1,Ephemera danica,ED,18.32,1.59,58.4,,,,,
Laura,Bieb_16_3_2017_ED,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Ephemera danica,ED,10.11,0.86,58.4,,,,,
Laura,Bieb_16_3_2017_ED,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Ephemera danica,ED,7.46,0.75,58.4,,,,,
Laura,Bieb_16_3_2017_ED,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Ephemera danica,ED,5.08,0.59,58.4,,,,,
Laura,Bieb_16_3_2017_ED,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Ephemera danica,ED,6.35,0.41,58.4,,,,,
Laura,Bieb_21_6_2016_ED,Bieber,Bieb,2,Einzelexemplare,21/06/2016,21,6,2016,173,late,2,Ephemera danica,ED,19.29,1.61,5.3,,,,,
Laura,Bieb_21_6_2016_ED,Bieber,Bieb,2,Grob,21/06/2016,21,6,2016,173,late,2,Ephemera danica,ED,6.79,0.71,5.3,,,,,
Laura,Bieb_21_6_2016_ED,Bieber,Bieb,2,Grob,21/06/2016,21,6,2016,173,late,2,Ephemera danica,ED,6.42,0.71,5.3,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,31.92,2.1,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Einzelexemplare,42678,11,4,2016,102,early,1,Ephemera danica,ED,18.5,1.75,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,19.63,1.61,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,11.82,1.21,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,11.71,1,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,10.87,0.87,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,9.08,0.85,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,10.46,0.78,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,8.19,0.76,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,7.46,0.71,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,5.98,0.69,38.51429,,,,,
Laura,Bieb_11_4_2016_ED,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Ephemera danica,ED,7.59,0.69,38.51429,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Einzelexemplare,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,28.62,2.2,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,20.19,1.81,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Einzelexemplare,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,18.2,1.26,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,12.02,1.16,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,14.91,1.1,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,12.5,0.99,14.4,,,,,
Laura,Bieb_16_6_2015_ED,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Ephemera danica,ED,12.07,0.82,14.4,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Einzelexemplare,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,26.45,2.26,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Einzelexemplare,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,21.12,2.11,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,20.48,1.96,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,19.85,1.9,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,19.47,1.52,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,10.62,1.1,18.74286,,,,,
Laura,Bieb_25_3_2015_ED,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Ephemera danica,ED,9.47,0.86,18.74286,,,,,
Laura,Bieb_17_6_2014_ED,Bieber,Bieb,2,Grob,17/06/2014,17,6,2014,168,late,2,Ephemera danica,ED,17.15,1.43,12,,,,,
Laura,Bieb_17_6_2014_ED,Bieber,Bieb,2,Grob,17/06/2014,17,6,2014,168,late,2,Ephemera danica,ED,22.94,1.42,12,,,,,
Laura,Bieb_17_6_2014_ED,Bieber,Bieb,2,Grob,17/06/2014,17,6,2014,168,late,2,Ephemera danica,ED,10.59,0.73,12,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,25.66,2.03,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Einzelexemplare,41946,11,3,2014,70,early,1,Ephemera danica,ED,22.49,1.92,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Einzelexemplare,41946,11,3,2014,70,early,1,Ephemera danica,ED,21.18,1.89,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Einzelexemplare,41946,11,3,2014,70,early,1,Ephemera danica,ED,21.15,1.74,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,17.46,1.13,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,12.27,1.08,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,10.74,0.92,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,10.8,0.89,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,7.58,0.72,26.4,,,,,
Laura,Bieb_11_3_2014_ED,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Ephemera danica,ED,9.43,0.58,26.4,,,,,
Laura,Bieb_17_6_2013_ED,Bieber,Bieb,2,Grob,17/06/2013,17,6,2013,168,late,2,Ephemera danica,ED,7.15,0.61,2.181818,,,,,
Laura,Bieb_17_6_2013_ED,Bieber,Bieb,2,Grob,17/06/2013,17,6,2013,168,late,2,Ephemera danica,ED,6.69,0.5,2.181818,,,,,
Laura,Bieb_19_3_2013_ED,Bieber,Bieb,2,Test/Rest/Grob,19/03/2013,19,3,2013,78,early,1,Ephemera danica,ED,23.51,1.82,NA,,,,,
Laura,Bieb_19_3_2013_ED,Bieber,Bieb,2,Test/Rest/Grob,19/03/2013,19,3,2013,78,early,1,Ephemera danica,ED,21.75,1.46,NA,,,,,
Laura,Bieb_19_3_2013_ED,Bieber,Bieb,2,Test/Rest/Grob,19/03/2013,19,3,2013,78,early,1,Ephemera danica,ED,17.4,1.31,NA,,,,,
Laura,Bieb_19_3_2013_ED,Bieber,Bieb,2,Test/Grob,19/03/2013,19,3,2013,78,early,1,Ephemera danica,ED,16.92,1.14,NA,,,,,
Laura,Bieb_21_6_2012_ED,Bieber,Bieb,2,Grob,21/06/2012,21,6,2012,173,late,2,Ephemera danica,ED,15.53,1.26,1.309091,,,,,
Laura,Bieb_16_3_2010_ED,Bieber,Bieb,2,Grob,16/03/2010,16,3,2010,75,early,1,Ephemera danica,ED,7.1,0.64,1.192547,,,,,
Laura,Bieb_10_4_2006_ED,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Ephemera danica,ED,6.75,0.81,4.8,,,,,
Laura,Bieb_9_7_2004_ED,Bieber,Bieb,2,Einzelexemplare,38237,9,7,2004,191,late,2,Ephemera danica,ED,27.25,2.19,5.6,,,,,
Laura,Bieb_12_6_2002_ED,Bieber,Bieb,2,Einzelexemplare,37596,12,6,2002,163,late,2,Ephemera danica,ED,21.04,2.2,10.4,,,,,
Laura,Bieb_12_6_2002_ED,Bieber,Bieb,2,Grob,37596,12,6,2002,163,late,2,Ephemera danica,ED,21.65,2.07,10.4,,,,,
Laura,Bieb_12_6_2002_ED,Bieber,Bieb,2,Grob,37596,12,6,2002,163,late,2,Ephemera danica,ED,17.89,2.03,10.4,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,19.41,1.85,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,20.95,1.84,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,18.11,1.56,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,16.62,1.48,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,15.28,1.28,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,16.11,1.21,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,11.75,0.9,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,9.26,0.86,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,11.08,0.85,216,,,,,
Ellen,Auba_5_7_2019_ED,Aubach,Auba,1,Grob,43592,5,7,2019,186,late,2,Ephemera danica,ED,9.05,0.73,216,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,27.03,2.22,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,28.95,2.07,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,18.77,1.79,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,15.84,1.68,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,12.91,1.4,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,13.4,1.27,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,9.92,1.22,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,12,1.1,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,10.73,1.09,103.8961,,,,,
Ellen,Auba_2_4_2019_ED,Aubach,Auba,1,Grob,43500,2,4,2019,92,early,1,Ephemera danica,ED,10.56,1.08,103.8961,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Einzelexemplare,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,22.81,2.36,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,19.36,2.13,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,22.13,2.04,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,22.6,1.88,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Einzelexemplare,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,19.68,1.85,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,17.91,1.67,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,12.84,1.62,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,18.83,1.57,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,13.43,1.27,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,12.94,1.09,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,10.99,1,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,8.35,0.88,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,9.67,0.86,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,10.01,0.86,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,7.41,0.86,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,8.04,0.64,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,9.18,0.62,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,5.91,0.61,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,21.TP_Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,7,0.58,80,,,,,
Laura,Auba_15_6_2018_ED,Aubach,Auba,1,Grob,15/06/2018,15,6,2018,166,late,2,Ephemera danica,ED,7.86,0.53,80,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,18.94,1.78,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,24.49,1.66,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,16.74,1.61,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,16.02,1.47,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,16.05,1.45,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,17.75,1.36,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,15.11,1.28,9.6,,,,,
Laura,Auba_7_3_2018_ED,Aubach,Auba,1,Grob,43284,7,3,2018,66,early,1,Ephemera danica,ED,15.51,1.25,9.6,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,22.76,2,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,23.47,1.98,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,18.68,1.94,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,22.38,1.89,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,29.14,1.79,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,18.78,1.75,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,25.58,1.65,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,23.28,1.58,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,16.88,1.27,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,10.68,1.19,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,12.04,1.06,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,9.36,1,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Einzelexemplare,43075,12,6,2017,163,late,2,Ephemera danica,ED,11.58,0.97,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,11.96,0.96,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,8.36,0.83,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,9.36,0.75,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,8.78,0.71,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,7.15,0.65,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,7.72,0.59,119.2,,,,,
Laura,Auba_12_6_2017_ED,Aubach,Auba,1,Grob,43075,12,6,2017,163,late,2,Ephemera danica,ED,5.74,0.56,119.2,,,,,
